file,stage,axis,BER,NC,BitAccuracy,DSR,hit_ratio,SI-SNR(dB),ViSQOL,PESQ,ODG,IoU,MIoU,F1,MUSHRA,SpectralFlatness,SpectralCentroid_Hz,EffectiveBandwidth99_Hz,SilenceRatio,CrestFactor
0431_민속악_판소리.wav,NoAttack,step2,0.0,1.0,,1,0.225,37.09,4.718,4.516,,0.904,0.527,0.9496,,0.018196,2418.64,6796.88,0.0,5.8391
0431_민속악_판소리.wav,AWGN_30dB,axis1,0.0,1.0,,1,0.1562,29.22,4.668,3.924,,0.7943,0.4581,0.8854,,0.018196,2418.64,6796.88,0.0,5.8391
0431_민속악_판소리.wav,Resample_44100RT,axis1,0.0,1.0,,1,0.225,35.39,4.718,4.476,,0.904,0.527,0.9496,,0.018196,2418.64,6796.88,0.0,5.8391
0431_민속악_판소리.wav,Limiter,axis1,0.0,1.0,,1,0.225,37.09,4.718,4.516,,0.904,0.527,0.9496,,0.018196,2418.64,6796.88,0.0,5.8391
0431_민속악_판소리.wav,MP3_128kbps,axis2,0.0,1.0,,1,0.2375,22.69,4.49,4.243,,0.904,0.527,0.9496,,0.018196,2418.64,6796.88,0.0,5.8391
0431_민속악_판소리.wav,MP3_320kbps,axis2,0.0,1.0,,1,0.2375,22.69,4.49,4.243,,0.904,0.527,0.9496,,0.018196,2418.64,6796.88,0.0,5.8391
0431_민속악_판소리.wav,AAC_128kbps,axis2,0.0,1.0,,1,0.2375,31.63,4.717,4.505,,0.904,0.527,0.9496,,0.018196,2418.64,6796.88,0.0,5.8391
0431_민속악_판소리.wav,TelephoneFilter,axis2,0.0,1.0,,1,0.1313,-4.92,2.53,3.087,,0.9023,0.5816,0.9486,,0.018196,2418.64,6796.88,0.0,5.8391
0431_민속악_판소리.wav,Opus_32kbps,axis2,1.0,-1.0,,0,0.0,16.77,4.651,4.119,,0.0,0.0556,0.0,,0.018196,2418.64,6796.88,0.0,5.8391
0431_민속악_판소리.wav,Crop_10pct,axis2,0.0,1.0,,1,0.2254,37.1,4.716,4.507,,0.9231,0.6282,0.96,,0.018196,2418.64,6796.88,0.0,5.8391
0431_민속악_판소리.wav,TSM_1.1x,axis2,0.0,1.0,,1,0.028,,4.092,1.251,,0.2573,0.1867,0.4093,,0.018196,2418.64,6796.88,0.0,5.8391
0431_민속악_판소리.wav,EnCodec_6kbps,axis3,1.0,-1.0,0.0,0,0.0,1.34,4.257,1.792,,0.0,0.0556,0.0,수동 평가 필요,0.018196,2418.64,6796.88,0.0,5.8391
0431_민속악_판소리.wav,DAC,axis3,1.0,-1.0,0.0,0,0.0,-13.24,4.278,2.441,,0.0,0.0555,0.0,수동 평가 필요,0.018196,2418.64,6796.88,0.0,5.8391
0435_민속악_판소리.wav,NoAttack,step2,0.0,1.0,,1,0.2062,37.24,4.689,4.473,,0.904,0.527,0.9496,,0.01375,2128.87,6093.75,0.0,5.2162
0435_민속악_판소리.wav,AWGN_30dB,axis1,0.0,1.0,,1,0.0938,29.26,4.549,3.693,,0.5698,0.3337,0.7259,,0.01375,2128.87,6093.75,0.0,5.2162
0435_민속악_판소리.wav,Resample_44100RT,axis1,0.0,1.0,,1,0.2062,36.57,4.692,4.475,,0.904,0.527,0.9496,,0.01375,2128.87,6093.75,0.0,5.2162
0435_민속악_판소리.wav,Limiter,axis1,0.0,1.0,,1,0.2062,37.24,4.689,4.473,,0.904,0.527,0.9496,,0.01375,2128.87,6093.75,0.0,5.2162
0435_민속악_판소리.wav,MP3_128kbps,axis2,0.0,1.0,,1,0.2125,27.22,4.635,4.295,,0.904,0.527,0.9496,,0.01375,2128.87,6093.75,0.0,5.2162
0435_민속악_판소리.wav,MP3_320kbps,axis2,0.0,1.0,,1,0.2125,27.22,4.635,4.294,,0.904,0.527,0.9496,,0.01375,2128.87,6093.75,0.0,5.2162
0435_민속악_판소리.wav,AAC_128kbps,axis2,0.0,1.0,,1,0.2,31.91,4.689,4.423,,0.904,0.527,0.9496,,0.01375,2128.87,6093.75,0.0,5.2162
0435_민속악_판소리.wav,TelephoneFilter,axis2,0.0,1.0,,1,0.125,-5.13,2.862,3.385,,0.814,0.507,0.8974,,0.01375,2128.87,6093.75,0.0,5.2162
0435_민속악_판소리.wav,Opus_32kbps,axis2,0.0,1.0,,1,0.0437,18.5,4.641,3.826,,0.25,0.1826,0.4,,0.01375,2128.87,6093.75,0.0,5.2162
0435_민속악_판소리.wav,Crop_10pct,axis2,0.0,1.0,,1,0.1972,37.35,4.713,4.55,,0.9108,0.587,0.9533,,0.01375,2128.87,6093.75,0.0,5.2162
0435_민속악_판소리.wav,TSM_1.1x,axis2,0.0,1.0,,1,0.0769,,4.174,1.278,,0.4894,0.2954,0.6572,,0.01375,2128.87,6093.75,0.0,5.2162
0435_민속악_판소리.wav,EnCodec_6kbps,axis3,1.0,-1.0,0.0,0,0.0,1.97,4.41,1.814,,0.0,0.0556,0.0,수동 평가 필요,0.01375,2128.87,6093.75,0.0,5.2162
0435_민속악_판소리.wav,DAC,axis3,1.0,-1.0,0.0,0,0.0,-15.26,4.438,2.428,,0.0,0.0555,0.0,수동 평가 필요,0.01375,2128.87,6093.75,0.0,5.2162
0437_민속악_판소리.wav,NoAttack,step2,0.0,1.0,,1,0.2125,37.43,4.687,4.526,,0.9091,0.5545,0.9524,,0.010466,2195.14,5937.5,0.0,6.1433
0437_민속악_판소리.wav,AWGN_30dB,axis1,0.0,1.0,,1,0.1062,29.27,4.53,3.614,,0.7,0.432,0.8235,,0.010466,2195.14,5937.5,0.0,6.1433
0437_민속악_판소리.wav,Resample_44100RT,axis1,0.0,1.0,,1,0.2125,36.73,4.688,4.523,,0.9091,0.5545,0.9524,,0.010466,2195.14,5937.5,0.0,6.1433
0437_민속악_판소리.wav,Limiter,axis1,0.0,1.0,,1,0.2125,37.43,4.687,4.526,,0.9091,0.5545,0.9524,,0.010466,2195.14,5937.5,0.0,6.1433
0437_민속악_판소리.wav,MP3_128kbps,axis2,0.0,1.0,,1,0.2125,27.21,4.572,4.331,,0.9091,0.5545,0.9524,,0.010466,2195.14,5937.5,0.0,6.1433
0437_민속악_판소리.wav,MP3_320kbps,axis2,0.0,1.0,,1,0.2125,27.2,4.573,4.331,,0.9091,0.5545,0.9524,,0.010466,2195.14,5937.5,0.0,6.1433
0437_민속악_판소리.wav,AAC_128kbps,axis2,0.0,1.0,,1,0.2125,32.27,4.687,4.474,,0.9091,0.5545,0.9524,,0.010466,2195.14,5937.5,0.0,6.1433
0437_민속악_판소리.wav,TelephoneFilter,axis2,0.0,1.0,,1,0.15,-6.51,2.801,3.186,,0.9143,0.5821,0.9552,,0.010466,2195.14,5937.5,0.0,6.1433
0437_민속악_판소리.wav,Opus_32kbps,axis2,0.0,1.0,,1,0.0563,18.59,4.661,3.999,,0.3533,0.2304,0.5221,,0.010466,2195.14,5937.5,0.0,6.1433
0437_민속악_판소리.wav,Crop_10pct,axis2,0.0,1.0,,1,0.1972,37.55,4.684,4.518,,0.8861,0.5339,0.9396,,0.010466,2195.14,5937.5,0.0,6.1433
0437_민속악_판소리.wav,TSM_1.1x,axis2,0.0,1.0,,1,0.0629,,4.111,1.282,,0.3829,0.2425,0.5537,,0.010466,2195.14,5937.5,0.0,6.1433
0437_민속악_판소리.wav,EnCodec_6kbps,axis3,1.0,-1.0,0.0,0,0.0,1.41,4.34,1.766,,0.0,0.0556,0.0,수동 평가 필요,0.010466,2195.14,5937.5,0.0,6.1433
0437_민속악_판소리.wav,DAC,axis3,1.0,-1.0,0.0,0,0.0,-11.88,4.364,2.614,,0.0,0.0555,0.0,수동 평가 필요,0.010466,2195.14,5937.5,0.0,6.1433
0438_민속악_판소리.wav,NoAttack,step2,0.0,1.0,,1,0.2062,37.73,4.692,4.451,,0.904,0.527,0.9496,,0.014361,2527.54,6265.62,0.012433,4.8594
0438_민속악_판소리.wav,AWGN_30dB,axis1,0.0,1.0,,1,0.1125,29.32,4.612,3.88,,0.7771,0.4454,0.8746,,0.014361,2527.54,6265.62,0.012433,4.8594
0438_민속악_판소리.wav,Resample_44100RT,axis1,0.0,1.0,,1,0.2062,36.38,4.693,4.447,,0.904,0.527,0.9496,,0.014361,2527.54,6265.62,0.012433,4.8594
0438_민속악_판소리.wav,Limiter,axis1,0.0,1.0,,1,0.2062,37.73,4.692,4.451,,0.904,0.527,0.9496,,0.014361,2527.54,6265.62,0.012433,4.8594
0438_민속악_판소리.wav,MP3_128kbps,axis2,0.0,1.0,,1,0.2125,26.92,4.618,4.276,,0.904,0.527,0.9496,,0.014361,2527.54,6265.62,0.012433,4.8594
0438_민속악_판소리.wav,MP3_320kbps,axis2,0.0,1.0,,1,0.2125,26.92,4.618,4.276,,0.904,0.527,0.9496,,0.014361,2527.54,6265.62,0.012433,4.8594
0438_민속악_판소리.wav,AAC_128kbps,axis2,0.0,1.0,,1,0.2,31.83,4.693,4.447,,0.904,0.527,0.9496,,0.014361,2527.54,6265.62,0.012433,4.8594
0438_민속악_판소리.wav,TelephoneFilter,axis2,0.0,1.0,,1,0.1125,-3.43,2.951,3.097,,0.9075,0.6059,0.9515,,0.014361,2527.54,6265.62,0.012433,4.8594
0438_민속악_판소리.wav,Opus_32kbps,axis2,0.0625,0.875,,1,0.0063,18.03,4.671,3.832,,0.125,0.125,0.2222,,0.014361,2527.54,6265.62,0.012433,4.8594
0438_민속악_판소리.wav,Crop_10pct,axis2,0.0,1.0,,1,0.2042,37.78,4.68,4.454,,0.9045,0.5772,0.9498,,0.014361,2527.54,6265.62,0.012433,4.8594
0438_민속악_판소리.wav,TSM_1.1x,axis2,0.0625,0.875,,1,0.0629,,4.15,1.18,,0.5947,0.3607,0.7458,,0.014361,2527.54,6265.62,0.012433,4.8594
0438_민속악_판소리.wav,EnCodec_6kbps,axis3,1.0,-1.0,0.0,0,0.0,0.66,4.47,1.629,,0.0,0.0556,0.0,수동 평가 필요,0.014361,2527.54,6265.62,0.012433,4.8594
0438_민속악_판소리.wav,DAC,axis3,1.0,-1.0,0.0,0,0.0,-35.5,4.429,2.465,,0.0,0.0555,0.0,수동 평가 필요,0.014361,2527.54,6265.62,0.012433,4.8594
0442_민속악_판소리.wav,NoAttack,step2,0.0,1.0,,1,0.2375,37.82,4.731,4.608,,0.904,0.527,0.9496,,0.010686,2525.5,5953.12,0.0,4.2964
0442_민속악_판소리.wav,AWGN_30dB,axis1,0.0,1.0,,1,0.0563,29.34,4.715,4.272,,0.6946,0.4489,0.8198,,0.010686,2525.5,5953.12,0.0,4.2964
0442_민속악_판소리.wav,Resample_44100RT,axis1,0.0,1.0,,1,0.2313,35.83,4.728,4.581,,0.904,0.527,0.9496,,0.010686,2525.5,5953.12,0.0,4.2964
0442_민속악_판소리.wav,Limiter,axis1,0.0,1.0,,1,0.2375,37.82,4.731,4.608,,0.904,0.527,0.9496,,0.010686,2525.5,5953.12,0.0,4.2964
0442_민속악_판소리.wav,MP3_128kbps,axis2,0.0,1.0,,1,0.2375,25.68,4.599,4.4,,0.904,0.527,0.9496,,0.010686,2525.5,5953.12,0.0,4.2964
0442_민속악_판소리.wav,MP3_320kbps,axis2,0.0,1.0,,1,0.2375,25.68,4.599,4.4,,0.904,0.527,0.9496,,0.010686,2525.5,5953.12,0.0,4.2964
0442_민속악_판소리.wav,AAC_128kbps,axis2,0.0,1.0,,1,0.2375,33.07,4.73,4.536,,0.904,0.527,0.9496,,0.010686,2525.5,5953.12,0.0,4.2964
0442_민속악_판소리.wav,TelephoneFilter,axis2,0.0,1.0,,1,0.1187,-0.45,2.835,3.391,,0.7931,0.468,0.8846,,0.010686,2525.5,5953.12,0.0,4.2964
0442_민속악_판소리.wav,Opus_32kbps,axis2,0.0625,0.875,,1,0.0063,19.48,4.674,3.827,,0.118,0.118,0.2111,,0.010686,2525.5,5953.12,0.0,4.2964
0442_민속악_판소리.wav,Crop_10pct,axis2,0.0,1.0,,1,0.2324,37.93,4.731,4.609,,0.8924,0.5414,0.9431,,0.010686,2525.5,5953.12,0.0,4.2964
0442_민속악_판소리.wav,TSM_1.1x,axis2,0.0625,0.875,,1,0.021,,4.232,1.262,,0.2506,0.1829,0.4008,,0.010686,2525.5,5953.12,0.0,4.2964
0442_민속악_판소리.wav,EnCodec_6kbps,axis3,1.0,-1.0,0.0,0,0.0,2.41,4.459,1.657,,0.0,0.0556,0.0,수동 평가 필요,0.010686,2525.5,5953.12,0.0,4.2964
0442_민속악_판소리.wav,DAC,axis3,1.0,-1.0,0.0,0,0.0,-12.28,4.453,2.329,,0.0,0.0555,0.0,수동 평가 필요,0.010686,2525.5,5953.12,0.0,4.2964
0451_민속악_판소리.wav,NoAttack,step2,0.0,1.0,,1,0.2,37.09,4.699,4.487,,0.904,0.527,0.9496,,0.009309,2664.55,6250.0,0.0,6.4594
0451_민속악_판소리.wav,AWGN_30dB,axis1,0.0,1.0,,1,0.0813,29.21,4.616,3.873,,0.6882,0.4235,0.8153,,0.009309,2664.55,6250.0,0.0,6.4594
0451_민속악_판소리.wav,Resample_44100RT,axis1,0.0,1.0,,1,0.2,36.27,4.701,4.481,,0.904,0.527,0.9496,,0.009309,2664.55,6250.0,0.0,6.4594
0451_민속악_판소리.wav,Limiter,axis1,0.0,1.0,,1,0.2,37.09,4.699,4.487,,0.904,0.527,0.9496,,0.009309,2664.55,6250.0,0.0,6.4594
0451_민속악_판소리.wav,MP3_128kbps,axis2,0.0,1.0,,1,0.2,25.66,4.59,4.258,,0.904,0.527,0.9496,,0.009309,2664.55,6250.0,0.0,6.4594
0451_민속악_판소리.wav,MP3_320kbps,axis2,0.0,1.0,,1,0.2062,25.66,4.589,4.259,,0.904,0.527,0.9496,,0.009309,2664.55,6250.0,0.0,6.4594
0451_민속악_판소리.wav,AAC_128kbps,axis2,0.0,1.0,,1,0.1938,34.37,4.699,4.488,,0.904,0.527,0.9496,,0.009309,2664.55,6250.0,0.0,6.4594
0451_민속악_판소리.wav,TelephoneFilter,axis2,0.0,1.0,,1,0.1062,-7.84,2.88,2.943,,0.6959,0.4217,0.8207,,0.009309,2664.55,6250.0,0.0,6.4594
0451_민속악_판소리.wav,Opus_32kbps,axis2,0.0,1.0,,1,0.025,18.78,4.669,3.899,,0.1296,0.1214,0.2295,,0.009309,2664.55,6250.0,0.0,6.4594
0451_민속악_판소리.wav,Crop_10pct,axis2,0.0,1.0,,1,0.1972,36.9,4.691,4.471,,0.8861,0.5339,0.9396,,0.009309,2664.55,6250.0,0.0,6.4594
0451_민속악_판소리.wav,TSM_1.1x,axis2,0.0,1.0,,1,0.0699,,4.204,1.365,,0.4827,0.302,0.6511,,0.009309,2664.55,6250.0,0.0,6.4594
0451_민속악_판소리.wav,EnCodec_6kbps,axis3,1.0,-1.0,0.0,0,0.0,-3.0,4.383,1.748,,0.0,0.0556,0.0,수동 평가 필요,0.009309,2664.55,6250.0,0.0,6.4594
0451_민속악_판소리.wav,DAC,axis3,1.0,-1.0,0.0,0,0.0,-18.64,4.425,2.619,,0.0,0.0555,0.0,수동 평가 필요,0.009309,2664.55,6250.0,0.0,6.4594
0466_민속악_판소리.wav,NoAttack,step2,0.0,1.0,,1,0.2,36.7,4.724,4.581,,0.904,0.527,0.9496,,0.011705,2675.07,6578.12,0.0,6.033
0466_민속악_판소리.wav,AWGN_30dB,axis1,0.0,1.0,,1,0.1375,29.18,4.664,3.92,,0.8864,0.5265,0.9398,,0.011705,2675.07,6578.12,0.0,6.033
0466_민속악_판소리.wav,Resample_44100RT,axis1,0.0,1.0,,1,0.1938,36.23,4.724,4.579,,0.904,0.527,0.9496,,0.011705,2675.07,6578.12,0.0,6.033
0466_민속악_판소리.wav,Limiter,axis1,0.0,1.0,,1,0.2,36.7,4.724,4.581,,0.904,0.527,0.9496,,0.011705,2675.07,6578.12,0.0,6.033
0466_민속악_판소리.wav,MP3_128kbps,axis2,0.0,1.0,,1,0.1938,27.87,4.685,4.422,,0.9091,0.5545,0.9524,,0.011705,2675.07,6578.12,0.0,6.033
0466_민속악_판소리.wav,MP3_320kbps,axis2,0.0,1.0,,1,0.1938,27.87,4.685,4.422,,0.9091,0.5545,0.9524,,0.011705,2675.07,6578.12,0.0,6.033
0466_민속악_판소리.wav,AAC_128kbps,axis2,0.0,1.0,,1,0.1938,33.42,4.723,4.579,,0.9091,0.5545,0.9524,,0.011705,2675.07,6578.12,0.0,6.033
0466_민속악_판소리.wav,TelephoneFilter,axis2,0.0,1.0,,1,0.1625,-0.68,2.563,3.205,,0.8103,0.4821,0.8952,,0.011705,2675.07,6578.12,0.0,6.033
0466_민속악_판소리.wav,Opus_32kbps,axis2,0.125,0.75,,1,0.0312,18.16,4.664,3.983,,0.3537,0.2424,0.5225,,0.011705,2675.07,6578.12,0.0,6.033
0466_민속악_판소리.wav,Crop_10pct,axis2,0.0,1.0,,1,0.1761,36.75,4.727,4.604,,0.8981,0.5681,0.9463,,0.011705,2675.07,6578.12,0.0,6.033
0466_민속악_판소리.wav,TSM_1.1x,axis2,0.0,1.0,,1,0.0909,,4.15,1.426,,0.7168,0.429,0.8351,,0.011705,2675.07,6578.12,0.0,6.033
0466_민속악_판소리.wav,EnCodec_6kbps,axis3,1.0,-1.0,0.0,0,0.0,-1.13,4.352,1.764,,0.0,0.0556,0.0,수동 평가 필요,0.011705,2675.07,6578.12,0.0,6.033
0466_민속악_판소리.wav,DAC,axis3,1.0,-1.0,0.0,0,0.0,-14.44,4.317,2.647,,0.0,0.0555,0.0,수동 평가 필요,0.011705,2675.07,6578.12,0.0,6.033
0467_민속악_판소리.wav,NoAttack,step2,0.0,1.0,,1,0.2062,36.87,4.694,4.428,,0.904,0.527,0.9496,,0.014014,2622.36,6468.75,0.0,6.3488
0467_민속악_판소리.wav,AWGN_30dB,axis1,0.0,1.0,,1,0.125,29.19,4.596,3.697,,0.814,0.507,0.8974,,0.014014,2622.36,6468.75,0.0,6.3488
0467_민속악_판소리.wav,Resample_44100RT,axis1,0.0,1.0,,1,0.2062,33.54,4.692,4.41,,0.904,0.527,0.9496,,0.014014,2622.36,6468.75,0.0,6.3488
0467_민속악_판소리.wav,Limiter,axis1,0.0,1.0,,1,0.2062,36.87,4.694,4.428,,0.904,0.527,0.9496,,0.014014,2622.36,6468.75,0.0,6.3488
0467_민속악_판소리.wav,MP3_128kbps,axis2,0.0,1.0,,1,0.2125,24.67,4.599,4.178,,0.9091,0.5545,0.9524,,0.014014,2622.36,6468.75,0.0,6.3488
0467_민속악_판소리.wav,MP3_320kbps,axis2,0.0,1.0,,1,0.2125,24.68,4.598,4.178,,0.9091,0.5545,0.9524,,0.014014,2622.36,6468.75,0.0,6.3488
0467_민속악_판소리.wav,AAC_128kbps,axis2,0.0,1.0,,1,0.2062,32.35,4.694,4.383,,0.904,0.527,0.9496,,0.014014,2622.36,6468.75,0.0,6.3488
0467_민속악_판소리.wav,TelephoneFilter,axis2,0.0,1.0,,1,0.1062,-2.39,2.509,2.806,,0.7965,0.4913,0.8867,,0.014014,2622.36,6468.75,0.0,6.3488
0467_민속악_판소리.wav,Opus_32kbps,axis2,0.0,1.0,,1,0.0312,17.87,4.658,3.907,,0.2531,0.1913,0.4039,,0.014014,2622.36,6468.75,0.0,6.3488
0467_민속악_판소리.wav,Crop_10pct,axis2,0.0,1.0,,1,0.1831,36.42,4.703,4.478,,0.8679,0.4965,0.9293,,0.014014,2622.36,6468.75,0.0,6.3488
0467_민속악_판소리.wav,TSM_1.1x,axis2,0.0625,0.875,,1,0.042,,4.204,1.242,,0.3747,0.2468,0.5451,,0.014014,2622.36,6468.75,0.0,6.3488
0467_민속악_판소리.wav,EnCodec_6kbps,axis3,1.0,-1.0,0.0,0,0.0,-0.24,4.366,1.627,,0.0,0.0556,0.0,수동 평가 필요,0.014014,2622.36,6468.75,0.0,6.3488
0467_민속악_판소리.wav,DAC,axis3,1.0,-1.0,0.0,0,0.0,-27.19,4.332,2.421,,0.0,0.0555,0.0,수동 평가 필요,0.014014,2622.36,6468.75,0.0,6.3488
0477_민속악_판소리.wav,NoAttack,step2,0.0,1.0,,1,0.2125,36.98,4.713,4.535,,0.9091,0.5545,0.9524,,0.009267,2515.76,5984.38,0.0,4.607
0477_민속악_판소리.wav,AWGN_30dB,axis1,0.0,1.0,,1,0.1187,29.22,4.648,4.039,,0.9075,0.6059,0.9515,,0.009267,2515.76,5984.38,0.0,4.607
0477_민속악_판소리.wav,Resample_44100RT,axis1,0.0,1.0,,1,0.225,36.28,4.714,4.537,,0.9091,0.5545,0.9524,,0.009267,2515.76,5984.38,0.0,4.607
0477_민속악_판소리.wav,Limiter,axis1,0.0,1.0,,1,0.2125,36.98,4.713,4.535,,0.9091,0.5545,0.9524,,0.009267,2515.76,5984.38,0.0,4.607
0477_민속악_판소리.wav,MP3_128kbps,axis2,0.0,1.0,,1,0.225,29.33,4.673,4.407,,0.9091,0.5545,0.9524,,0.009267,2515.76,5984.38,0.0,4.607
0477_민속악_판소리.wav,MP3_320kbps,axis2,0.0,1.0,,1,0.225,29.33,4.673,4.407,,0.9091,0.5545,0.9524,,0.009267,2515.76,5984.38,0.0,4.607
0477_민속악_판소리.wav,AAC_128kbps,axis2,0.0,1.0,,1,0.2188,33.94,4.714,4.534,,0.9091,0.5545,0.9524,,0.009267,2515.76,5984.38,0.0,4.607
0477_민속악_판소리.wav,TelephoneFilter,axis2,0.0,1.0,,1,0.1062,-0.28,2.833,3.355,,0.7861,0.4726,0.8803,,0.009267,2515.76,5984.38,0.0,4.607
0477_민속악_판소리.wav,Opus_32kbps,axis2,0.0625,0.875,,1,0.025,19.15,4.692,4.001,,0.2393,0.1799,0.3861,,0.009267,2515.76,5984.38,0.0,4.607
0477_민속악_판소리.wav,Crop_10pct,axis2,0.0,1.0,,1,0.2042,36.85,4.724,4.576,,0.8949,0.5533,0.9445,,0.009267,2515.76,5984.38,0.0,4.607
0477_민속악_판소리.wav,TSM_1.1x,axis2,0.0,1.0,,1,0.0699,,4.215,1.507,,0.6012,0.3649,0.7509,,0.009267,2515.76,5984.38,0.0,4.607
0477_민속악_판소리.wav,EnCodec_6kbps,axis3,1.0,-1.0,0.0,0,0.0,0.95,4.489,1.746,,0.0,0.0556,0.0,수동 평가 필요,0.009267,2515.76,5984.38,0.0,4.607
0477_민속악_판소리.wav,DAC,axis3,1.0,-1.0,0.0,0,0.0,-10.16,4.477,2.519,,0.0,0.0555,0.0,수동 평가 필요,0.009267,2515.76,5984.38,0.0,4.607
0479_민속악_판소리.wav,NoAttack,step2,0.0,1.0,,1,0.225,36.56,4.71,4.537,,0.904,0.527,0.9496,,0.010977,2579.94,5859.38,0.042629,5.8224
0479_민속악_판소리.wav,AWGN_30dB,axis1,0.0,1.0,,1,0.1313,29.13,4.6,3.996,,0.7931,0.468,0.8846,,0.010977,2579.94,5859.38,0.042629,5.8224
0479_민속악_판소리.wav,Resample_44100RT,axis1,0.0,1.0,,1,0.225,36.4,4.71,4.537,,0.904,0.527,0.9496,,0.010977,2579.94,5859.38,0.042629,5.8224
0479_민속악_판소리.wav,Limiter,axis1,0.0,1.0,,1,0.225,36.56,4.71,4.537,,0.904,0.527,0.9496,,0.010977,2579.94,5859.38,0.042629,5.8224
0479_민속악_판소리.wav,MP3_128kbps,axis2,0.0,1.0,,1,0.225,29.22,4.659,4.409,,0.904,0.527,0.9496,,0.010977,2579.94,5859.38,0.042629,5.8224
0479_민속악_판소리.wav,MP3_320kbps,axis2,0.0,1.0,,1,0.225,29.35,4.658,4.409,,0.904,0.527,0.9496,,0.010977,2579.94,5859.38,0.042629,5.8224
0479_민속악_판소리.wav,AAC_128kbps,axis2,0.0,1.0,,1,0.225,34.17,4.71,4.536,,0.904,0.527,0.9496,,0.010977,2579.94,5859.38,0.042629,5.8224
0479_민속악_판소리.wav,TelephoneFilter,axis2,0.0,1.0,,1,0.1125,-3.0,2.748,3.511,,0.7861,0.4726,0.8803,,0.010977,2579.94,5859.38,0.042629,5.8224
0479_민속악_판소리.wav,Opus_32kbps,axis2,0.0,1.0,,1,0.0187,19.11,4.671,3.763,,0.1235,0.118,0.2198,,0.010977,2579.94,5859.38,0.042629,5.8224
0479_민속악_판소리.wav,Crop_10pct,axis2,0.0,1.0,,1,0.2183,36.58,4.707,4.53,,0.9092,0.6033,0.9524,,0.010977,2579.94,5859.38,0.042629,5.8224
0479_민속악_판소리.wav,TSM_1.1x,axis2,0.0,1.0,,1,0.1538,,4.246,1.394,,0.9091,0.5545,0.9524,,0.010977,2579.94,5859.38,0.042629,5.8224
0479_민속악_판소리.wav,EnCodec_6kbps,axis3,1.0,-1.0,0.0,0,0.0,0.85,4.276,2.16,,0.0,0.0556,0.0,수동 평가 필요,0.010977,2579.94,5859.38,0.042629,5.8224
0479_민속악_판소리.wav,DAC,axis3,1.0,-1.0,0.0,0,0.0,-33.97,4.438,2.954,,0.0,0.0555,0.0,수동 평가 필요,0.010977,2579.94,5859.38,0.042629,5.8224
0484_민속악_판소리.wav,NoAttack,step2,0.0,1.0,,1,0.2313,37.44,4.671,4.412,,0.904,0.527,0.9496,,0.013883,2303.02,6312.5,0.063943,5.5063
0484_민속악_판소리.wav,AWGN_30dB,axis1,0.0,1.0,,1,0.1125,29.26,4.401,3.323,,0.5848,0.3486,0.738,,0.013883,2303.02,6312.5,0.063943,5.5063
0484_민속악_판소리.wav,Resample_44100RT,axis1,0.0,1.0,,1,0.2313,35.55,4.666,4.407,,0.904,0.527,0.9496,,0.013883,2303.02,6312.5,0.063943,5.5063
0484_민속악_판소리.wav,Limiter,axis1,0.0,1.0,,1,0.2313,37.44,4.671,4.412,,0.904,0.527,0.9496,,0.013883,2303.02,6312.5,0.063943,5.5063
0484_민속악_판소리.wav,MP3_128kbps,axis2,0.0,1.0,,1,0.2313,27.0,4.604,4.262,,0.9091,0.5545,0.9524,,0.013883,2303.02,6312.5,0.063943,5.5063
0484_민속악_판소리.wav,MP3_320kbps,axis2,0.0,1.0,,1,0.2313,26.99,4.604,4.262,,0.9091,0.5545,0.9524,,0.013883,2303.02,6312.5,0.063943,5.5063
0484_민속악_판소리.wav,AAC_128kbps,axis2,0.0,1.0,,1,0.225,34.35,4.67,4.411,,0.9091,0.5545,0.9524,,0.013883,2303.02,6312.5,0.063943,5.5063
0484_민속악_판소리.wav,TelephoneFilter,axis2,0.0,1.0,,1,0.125,-2.93,3.038,3.365,,0.7874,0.4634,0.881,,0.013883,2303.02,6312.5,0.063943,5.5063
0484_민속악_판소리.wav,Opus_32kbps,axis2,0.0,1.0,,1,0.0875,19.32,4.642,3.971,,0.4702,0.2945,0.6397,,0.013883,2303.02,6312.5,0.063943,5.5063
0484_민속악_판소리.wav,Crop_10pct,axis2,0.0,1.0,,1,0.2254,37.49,4.661,4.395,,0.8868,0.5148,0.94,,0.013883,2303.02,6312.5,0.063943,5.5063
0484_민속악_판소리.wav,TSM_1.1x,axis2,0.0,1.0,,1,0.0839,,4.251,1.467,,0.6141,0.3732,0.7609,,0.013883,2303.02,6312.5,0.063943,5.5063
0484_민속악_판소리.wav,EnCodec_6kbps,axis3,1.0,-1.0,0.0,0,0.0,1.24,4.372,1.938,,0.0,0.0556,0.0,수동 평가 필요,0.013883,2303.02,6312.5,0.063943,5.5063
0484_민속악_판소리.wav,DAC,axis3,1.0,-1.0,0.0,0,0.0,-25.56,4.466,2.934,,0.0,0.0555,0.0,수동 평가 필요,0.013883,2303.02,6312.5,0.063943,5.5063
0487_민속악_판소리.wav,NoAttack,step2,0.0,1.0,,1,0.2313,36.6,4.685,4.469,,0.904,0.527,0.9496,,0.013716,2513.51,6609.38,0.040853,6.5783
0487_민속악_판소리.wav,AWGN_30dB,axis1,0.0,1.0,,1,0.125,29.16,4.527,3.637,,0.8035,0.4871,0.891,,0.013716,2513.51,6609.38,0.040853,6.5783
